src_id,dst_id,type,weight
386,8781,CITES,9
386,9836,CITES,8
386,10747,CITES,10
386,11150,CITES,6
386,12222,CITES,8
386,12324,CITES,10
386,12456,CITES,8
386,13867,CITES,2
386,14648,CITES,2
386,15221,CITES,5
386,15865,CITES,10
386,16120,CITES,2
386,17011,CITES,8
386,17699,CITES,10
386,18272,CITES,5
8781,6319,CITES,7
8781,6786,CITES,2
8781,6888,CITES,10
9836,6786,CITES,1
9836,7010,CITES,7
9836,8565,CITES,10
9836,9530,CITES,3
16120,6786,CITES,4
16120,6888,CITES,10
16120,8634,CITES,6
16120,8781,CITES,2
16120,8944,CITES,1
16120,9199,CITES,9
16120,9530,CITES,4
16120,9836,CITES,3
16120,9981,CITES,8
16120,10051,CITES,9
16120,10090,CITES,7
16120,10274,CITES,7
16120,10374,CITES,9
16120,10385,CITES,7
16120,10401,CITES,9
16120,10603,CITES,10
16120,10630,CITES,10
16120,10680,CITES,9
16120,10747,CITES,5
16120,11098,CITES,3
16120,11150,CITES,1
16120,11298,CITES,1
16120,11382,CITES,4
16120,11604,CITES,3
16120,11682,CITES,7
16120,11709,CITES,6
16120,12103,CITES,1
16120,12186,CITES,4
16120,12222,CITES,1
16120,12324,CITES,6
16120,12329,CITES,3
16120,12411,CITES,5
16120,12456,CITES,2
16120,12690,CITES,2
16120,12843,CITES,5
16120,12930,CITES,3
16120,13062,CITES,1
16120,13065,CITES,8
16120,13164,CITES,7
16120,13409,CITES,6
16120,13496,CITES,2
16120,13510,CITES,4
16120,13990,CITES,4
16120,14437,CITES,6
16120,14453,CITES,3
16120,14455,CITES,10
16120,14468,CITES,5
16120,14480,CITES,10
16120,14648,CITES,6
16120,14666,CITES,8
16120,14974,CITES,7
16120,14977,CITES,1
16120,15221,CITES,4
16120,15428,CITES,10
16120,15484,CITES,7
16120,15487,CITES,2
16120,15554,CITES,1
16120,15865,CITES,9
16120,15915,CITES,5
16120,15942,CITES,10
16120,16019,CITES,3
16120,16023,CITES,10
16120,16061,CITES,8
12456,5741,CITES,1
12456,6786,CITES,5
12456,9836,CITES,6
12456,9981,CITES,4
12456,10747,CITES,9
12456,11094,CITES,7
12456,11382,CITES,9
12456,11709,CITES,8
12456,11942,CITES,7
12456,12222,CITES,2
12456,12324,CITES,3
12456,12411,CITES,10
12222,6786,CITES,8
12222,6888,CITES,7
12222,8634,CITES,8
12222,8781,CITES,7
12222,9199,CITES,3
12222,9794,CITES,2
12222,9836,CITES,4
12222,9981,CITES,6
12222,10051,CITES,5
12222,10090,CITES,6
12222,10274,CITES,7
12222,10374,CITES,2
12222,10401,CITES,5
12222,10603,CITES,4
12222,10747,CITES,2
12222,11098,CITES,6
12222,11150,CITES,4
12222,11682,CITES,9
12222,11709,CITES,4
12222,11942,CITES,5
1930,680,CITES,9
1930,1246,CITES,10
1930,1603,CITES,10
1930,1940,CITES,6
1930,5079,CITES,4
1930,7274,CITES,2
1930,8924,CITES,3
1930,10364,CITES,1
1930,11203,CITES,1
1930,13958,CITES,9
1930,14247,CITES,6
1930,14278,CITES,10
1930,14802,CITES,1
1930,15266,CITES,5
1930,16409,CITES,1
1930,17174,CITES,1
1930,17326,CITES,3
1930,18253,CITES,5
13958,7581,CITES,2
13958,10327,CITES,8
13958,10364,CITES,1
13958,11203,CITES,4
13958,12143,CITES,7
680,16,CITES,5
680,47,CITES,3
680,171,CITES,4
680,201,CITES,8
680,345,CITES,4
680,583,CITES,4
680,4587,CITES,2
680,4648,CITES,4
680,4889,CITES,5
680,4984,CITES,3
680,5020,CITES,5
680,5079,CITES,2
680,5254,CITES,5
680,5267,CITES,8
680,5331,CITES,2
680,5677,CITES,9
680,5693,CITES,10
680,5862,CITES,8
680,5958,CITES,7
680,6045,CITES,3
680,6221,CITES,2
680,6522,CITES,8
680,6582,CITES,8
680,6583,CITES,10
680,7070,CITES,5
680,7110,CITES,3
680,7274,CITES,10
680,7281,CITES,3
680,7292,CITES,2
680,7581,CITES,1
680,7582,CITES,2
680,7634,CITES,8
680,7787,CITES,3
680,7862,CITES,8
680,7889,CITES,5
680,8139,CITES,9
680,8191,CITES,3
680,8353,CITES,2
680,8426,CITES,6
680,8654,CITES,2
680,8788,CITES,8
680,9204,CITES,6
680,9312,CITES,1
680,9333,CITES,8
680,9420,CITES,10
680,9549,CITES,7
680,9601,CITES,4
680,9603,CITES,2
680,9608,CITES,4
680,9770,CITES,3
680,9800,CITES,5
680,9917,CITES,1
680,9962,CITES,5
680,9989,CITES,10
680,10134,CITES,7
680,10137,CITES,2
680,10162,CITES,10
680,10167,CITES,7
680,10364,CITES,6
680,10481,CITES,2
680,10542,CITES,10
680,10617,CITES,7
680,10803,CITES,7
680,10883,CITES,3
680,10931,CITES,8
680,11080,CITES,2
680,11124,CITES,5
680,11161,CITES,6
680,11236,CITES,8
680,11306,CITES,1
680,11527,CITES,7
680,11572,CITES,6
680,11603,CITES,9
680,11674,CITES,7
680,11833,CITES,9
680,12083,CITES,7
680,12143,CITES,3
680,12219,CITES,4
680,12251,CITES,8
680,12385,CITES,9
680,12410,CITES,6
680,12468,CITES,8
680,12608,CITES,8
680,12611,CITES,2
680,12620,CITES,8
680,12722,CITES,2
680,12758,CITES,3
680,12885,CITES,2
680,12940,CITES,10
680,12972,CITES,10
680,13013,CITES,10
680,13213,CITES,4
680,13236,CITES,10
680,13276,CITES,2
680,13416,CITES,8
680,13465,CITES,7
680,13516,CITES,8
680,13539,CITES,1
680,13735,CITES,8
680,13751,CITES,1
680,13764,CITES,1
680,13816,CITES,3
680,13908,CITES,3
680,13956,CITES,8
680,13958,CITES,10
680,14013,CITES,7
680,14111,CITES,3
680,14141,CITES,5
680,14245,CITES,5
680,14247,CITES,6
680,14252,CITES,3
680,14278,CITES,8
680,14298,CITES,9
680,14526,CITES,5
680,14547,CITES,4
680,14559,CITES,1
680,14699,CITES,1
680,14776,CITES,4
680,14802,CITES,10
680,14834,CITES,9
680,14845,CITES,8
680,14846,CITES,9
680,14889,CITES,1
680,15107,CITES,7
680,15207,CITES,5
680,15262,CITES,7
680,15266,CITES,6
680,15374,CITES,10
680,15404,CITES,5
680,15421,CITES,10
680,15464,CITES,2
680,15470,CITES,9
680,15553,CITES,7
680,15588,CITES,9
680,15597,CITES,5
680,15612,CITES,10
680,15764,CITES,9
680,15793,CITES,8
680,15946,CITES,5
680,15955,CITES,10
680,15958,CITES,4
680,15989,CITES,3
680,16009,CITES,1
680,16057,CITES,4
680,16076,CITES,10
680,16128,CITES,3
680,16167,CITES,3
680,16353,CITES,7
680,16358,CITES,9
680,16409,CITES,7
680,16472,CITES,9
680,16505,CITES,8
680,16562,CITES,1
680,16563,CITES,4
680,16659,CITES,8
680,16666,CITES,6
680,16753,CITES,6
680,16800,CITES,8
680,16810,CITES,9
680,16818,CITES,6
680,16854,CITES,5
680,16925,CITES,6
680,16942,CITES,8
680,16970,CITES,7
680,17005,CITES,6
680,17084,CITES,4
680,17174,CITES,1
680,17244,CITES,10
680,17246,CITES,3
680,17296,CITES,5
680,17336,CITES,7
680,17407,CITES,5
680,17418,CITES,4
680,17444,CITES,1
680,17468,CITES,9
680,17469,CITES,2
680,17536,CITES,4
680,17684,CITES,3
680,17711,CITES,3
680,17778,CITES,3
680,17779,CITES,6
680,17858,CITES,8
680,17922,CITES,6
680,17952,CITES,1
680,17962,CITES,5
680,18003,CITES,2
680,18005,CITES,3
680,18025,CITES,3
680,18073,CITES,7
680,18141,CITES,7
680,18161,CITES,5
680,18166,CITES,4
680,18195,CITES,6
680,18207,CITES,1
680,18224,CITES,10
17174,10883,CITES,5
17174,13163,CITES,6
17174,14278,CITES,6
17174,15014,CITES,8
17174,15207,CITES,4
17174,16409,CITES,2
14247,4984,CITES,5
14247,9204,CITES,10
14247,10364,CITES,3
14247,10988,CITES,7
14247,11203,CITES,7
14247,11507,CITES,3
11203,6689,CITES,3
11203,7116,CITES,5
11203,7274,CITES,8
11203,7292,CITES,8
11203,8304,CITES,7
11203,8347,CITES,1
11203,9204,CITES,4
11203,10327,CITES,9
11203,10364,CITES,3
11203,10883,CITES,9
11203,10988,CITES,1
10364,4648,CITES,8
10364,6689,CITES,2
10364,7274,CITES,1
10364,7290,CITES,1
10364,7581,CITES,3
10364,7787,CITES,5
10364,8532,CITES,6
10364,8645,CITES,9
10364,8924,CITES,9
10364,9204,CITES,7
10364,9306,CITES,5
10364,9338,CITES,2
10364,9789,CITES,8
10364,9801,CITES,10
10364,9951,CITES,4
10364,10041,CITES,10
10364,10101,CITES,10
1603,637,CITES,7
1603,942,CITES,10
1603,958,CITES,8
1603,1113,CITES,10
1603,1153,CITES,4
1603,6522,CITES,4
1603,7116,CITES,10
1603,7321,CITES,4
1603,10134,CITES,4
1603,10883,CITES,9
1603,10988,CITES,4
1603,11203,CITES,4
1603,11344,CITES,9
1603,12552,CITES,8
1603,12611,CITES,7
1603,14247,CITES,9
1603,15464,CITES,9
1603,15770,CITES,4
1603,16224,CITES,9
1603,16409,CITES,7
1603,16666,CITES,9
1603,16810,CITES,10
1603,17115,CITES,9
1603,17174,CITES,3
1603,17209,CITES,6
1603,17296,CITES,9
1603,17444,CITES,2
1603,18077,CITES,8
1603,18253,CITES,4
1603,18280,CITES,9
1603,18311,CITES,7
1940,863,CITES,9
1940,1246,CITES,2
1940,1603,CITES,7
1940,1930,CITES,6
1940,7292,CITES,3
1940,8924,CITES,3
1940,11203,CITES,4
1940,14247,CITES,6
1940,14278,CITES,1
1940,15266,CITES,8
1940,17174,CITES,10
1940,17326,CITES,10
1940,18253,CITES,4
1246,863,CITES,8
1246,1930,CITES,9
1246,1940,CITES,8
1246,5079,CITES,4
1246,7274,CITES,6
1246,7292,CITES,3
1246,10364,CITES,2
1246,14247,CITES,10
1246,14278,CITES,10
1246,16409,CITES,9
1246,17326,CITES,1
1246,18253,CITES,7
18253,7430,CITES,9
18253,7892,CITES,5
18253,10364,CITES,10
18253,10988,CITES,7
18253,14049,CITES,1
18253,14802,CITES,4
18253,14946,CITES,4
18253,15207,CITES,5
18253,15421,CITES,3
18253,16409,CITES,10
18253,17174,CITES,10
15266,14247,CITES,6
7274,5079,CITES,1
7274,5594,CITES,9
7274,5958,CITES,7
14278,4984,CITES,8
14278,5693,CITES,3
14278,5957,CITES,3
14278,5958,CITES,7
14278,6063,CITES,7
14278,7430,CITES,3
14278,7581,CITES,9
14278,7844,CITES,2
14278,8304,CITES,1
14278,8461,CITES,8
14278,8599,CITES,7
14278,9471,CITES,8
14278,9800,CITES,8
14278,9989,CITES,8
14278,10327,CITES,9
14278,10364,CITES,7
14278,10988,CITES,8
14278,11472,CITES,4
14278,11507,CITES,10
14278,12083,CITES,8
14278,12410,CITES,2
14278,12669,CITES,9
14278,12922,CITES,2
14278,13153,CITES,10
14278,13163,CITES,1
14278,13416,CITES,6
14278,13855,CITES,10
14278,13908,CITES,8
14278,13914,CITES,5
14278,13958,CITES,7
14278,14095,CITES,9
17326,5502,CITES,10
17326,5743,CITES,10
17326,5958,CITES,4
17326,6063,CITES,4
17326,6225,CITES,1
17326,6303,CITES,6
17326,6984,CITES,4
17326,7274,CITES,8
17326,7430,CITES,5
17326,7637,CITES,1
17326,7672,CITES,7
17326,7892,CITES,3
17326,8271,CITES,5
17326,8670,CITES,3
17326,8740,CITES,7
17326,9338,CITES,2
17326,9535,CITES,1
17326,9538,CITES,4
17326,9784,CITES,4
17326,10009,CITES,3
17326,10013,CITES,5
17326,10364,CITES,9
17326,10988,CITES,8
17326,11642,CITES,8
17326,13656,CITES,4
17326,14278,CITES,7
17326,14802,CITES,6
17326,15793,CITES,2
17326,16122,CITES,9
16409,4648,CITES,9
16409,4758,CITES,5
16409,5079,CITES,10
16409,5811,CITES,2
16409,5958,CITES,10
16409,7274,CITES,9
16409,7292,CITES,7
16409,7581,CITES,7
16409,8795,CITES,2
16409,9204,CITES,4
16409,9312,CITES,3
16409,10364,CITES,10
16409,10988,CITES,5
16409,11572,CITES,1
16409,12083,CITES,7
16409,12143,CITES,4
16409,12578,CITES,6
16409,13163,CITES,8
16409,13416,CITES,3
16409,13958,CITES,5
16409,14247,CITES,8
16409,14278,CITES,7
16409,14497,CITES,4
16409,14694,CITES,10
16409,14699,CITES,9
16409,14802,CITES,6
16409,14834,CITES,8
16409,15207,CITES,3
16409,15262,CITES,7
16409,15421,CITES,9
16409,15503,CITES,6
16409,15764,CITES,1
16409,15793,CITES,1
14802,7131,CITES,8
14802,7263,CITES,3
14802,7430,CITES,9
14802,7581,CITES,5
14802,8304,CITES,4
14802,8353,CITES,9
14802,9356,CITES,6
14802,9508,CITES,9
14802,10309,CITES,1
14802,10327,CITES,1
14802,10364,CITES,10
14802,10988,CITES,10
14802,11642,CITES,10
14802,12007,CITES,9
14802,12279,CITES,7
14802,12669,CITES,7
14802,12694,CITES,10
14802,13724,CITES,3
14802,14247,CITES,5
14802,14278,CITES,6
3718,41,CITES,1
3718,48,CITES,6
3718,223,CITES,2
3718,269,CITES,5
3718,385,CITES,10
3718,536,CITES,1
3718,591,CITES,5
3718,670,CITES,9
3718,738,CITES,8
3718,741,CITES,4
3718,809,CITES,6
3718,1252,CITES,10
3718,1327,CITES,8
3718,1440,CITES,6
3718,1585,CITES,5
3718,1722,CITES,4
3718,1742,CITES,5
3718,1750,CITES,6
3718,1927,CITES,4
3718,1944,CITES,7
3718,2051,CITES,5
3718,2082,CITES,10
3718,2279,CITES,10
3718,2306,CITES,7
3718,2432,CITES,2
3718,2735,CITES,1
3718,2841,CITES,8
3718,2992,CITES,8
3718,3064,CITES,10
3718,3071,CITES,10
3718,3174,CITES,8
3718,3333,CITES,8
3718,3428,CITES,3
3718,3619,CITES,3
3718,4919,CITES,3
3718,5362,CITES,3
3718,6670,CITES,7
3718,9357,CITES,5
3718,10150,CITES,7
3718,13517,CITES,2
3718,13518,CITES,6
3718,14441,CITES,4
3718,15244,CITES,4
3718,15645,CITES,1
3718,15840,CITES,1
3718,15914,CITES,3
3718,16003,CITES,8
3718,16039,CITES,1
3718,16276,CITES,3
3718,16552,CITES,8
3718,16553,CITES,6
3718,16887,CITES,1
3718,16929,CITES,8
3718,17112,CITES,7
3718,17132,CITES,10
3718,17373,CITES,8
3718,17780,CITES,7
3718,17892,CITES,10
3718,17914,CITES,4
3718,18306,CITES,9
1750,17,CITES,1
1750,41,CITES,6
1750,48,CITES,2
1750,148,CITES,5
1750,269,CITES,6
1750,314,CITES,4
1750,385,CITES,9
1750,412,CITES,7
1750,480,CITES,10
1750,526,CITES,1
1750,536,CITES,2
1750,591,CITES,7
1750,741,CITES,9
1750,824,CITES,2
1750,1518,CITES,3
1750,4555,CITES,1
1750,4679,CITES,8
1750,4685,CITES,6
1750,4999,CITES,1
1750,7699,CITES,1
1750,9172,CITES,1
1750,10150,CITES,7
1750,10899,CITES,10
1750,12159,CITES,10
1750,13517,CITES,2
1750,13518,CITES,6
1750,14363,CITES,6
1750,14441,CITES,9
1750,15244,CITES,6
1750,15645,CITES,10
1750,15649,CITES,4
1750,15840,CITES,10
1750,15914,CITES,3
1750,16454,CITES,3
1750,16552,CITES,5
1750,16553,CITES,5
1750,16671,CITES,6
1750,16887,CITES,6
1750,17112,CITES,7
1750,17132,CITES,6
1750,17152,CITES,3
1750,17153,CITES,4
1750,17363,CITES,3
1750,17386,CITES,3
1750,17420,CITES,2
1750,17422,CITES,5
1750,17593,CITES,9
1750,17659,CITES,10
1750,17747,CITES,5
1750,17780,CITES,5
1750,17833,CITES,2
1750,17892,CITES,4
1750,17914,CITES,10
13518,5318,CITES,10
13518,9371,CITES,10
13518,12896,CITES,6
1742,526,CITES,2
1742,738,CITES,8
1742,843,CITES,7
1742,13517,CITES,10
1742,13518,CITES,10
1742,14441,CITES,4
1742,15914,CITES,4
1742,16552,CITES,1
1742,17132,CITES,4
1742,17152,CITES,9
1742,17373,CITES,2
1742,17892,CITES,6
1742,18235,CITES,7
10150,4476,CITES,10
10150,4498,CITES,6
10150,4514,CITES,10
10150,4547,CITES,1
10150,4555,CITES,8
10150,4672,CITES,1
10150,4674,CITES,6
10150,4678,CITES,7
10150,4679,CITES,10
10150,4685,CITES,6
10150,4691,CITES,2
10150,4695,CITES,1
10150,4696,CITES,7
10150,4786,CITES,4
10150,4798,CITES,7
10150,4811,CITES,2
10150,4832,CITES,2
10150,4882,CITES,3
10150,4892,CITES,9
10150,5010,CITES,8
10150,5039,CITES,5
10150,5053,CITES,1
10150,5061,CITES,9
10150,5187,CITES,2
10150,5201,CITES,2
10150,5220,CITES,8
10150,5255,CITES,4
10150,5298,CITES,1
10150,5303,CITES,7
10150,5374,CITES,10
10150,5378,CITES,10
10150,5403,CITES,4
10150,5467,CITES,9
10150,5525,CITES,3
10150,5540,CITES,2
10150,5808,CITES,5
10150,5907,CITES,6
10150,5924,CITES,3
10150,5926,CITES,9
10150,5947,CITES,8
10150,5962,CITES,9
10150,6034,CITES,10
10150,6052,CITES,10
10150,6102,CITES,10
10150,6185,CITES,10
10150,6204,CITES,7
10150,6236,CITES,3
10150,6271,CITES,9
10150,6322,CITES,10
10150,6335,CITES,4
10150,6348,CITES,1
10150,6467,CITES,3
10150,6469,CITES,9
10150,6491,CITES,5
10150,6597,CITES,1
10150,6607,CITES,6
10150,6625,CITES,3
10150,6635,CITES,2
10150,6677,CITES,9
10150,6680,CITES,6
10150,6694,CITES,1
10150,6703,CITES,6
10150,6732,CITES,7
10150,6841,CITES,1
10150,6889,CITES,9
10150,6939,CITES,4
10150,6987,CITES,2
10150,6989,CITES,10
10150,7125,CITES,2
10150,7199,CITES,3
10150,7234,CITES,7
10150,7289,CITES,1
10150,7350,CITES,5
10150,7365,CITES,9
10150,7391,CITES,6
10150,7393,CITES,9
10150,7523,CITES,10
10150,7597,CITES,7
10150,7771,CITES,6
10150,7890,CITES,5
10150,7950,CITES,10
10150,8017,CITES,9
10150,8100,CITES,2
10150,8236,CITES,9
10150,8255,CITES,5
10150,8340,CITES,5
10150,8356,CITES,1
10150,8360,CITES,10
10150,8371,CITES,4
10150,8412,CITES,9
10150,8446,CITES,7
10150,8595,CITES,6
10150,9055,CITES,5
10150,9079,CITES,8
10150,9475,CITES,2
10150,10026,CITES,10
10150,10118,CITES,3
16929,8693,CITES,8
16929,9357,CITES,1
16929,10549,CITES,6
16929,12183,CITES,5
16929,12789,CITES,9
16929,13517,CITES,8
16929,13518,CITES,5
16929,14171,CITES,9
16929,14337,CITES,8
16929,14373,CITES,1
16929,14441,CITES,6
16929,14678,CITES,7
16929,15649,CITES,7
16929,15693,CITES,3
16929,15840,CITES,4
16929,15914,CITES,1
16929,16039,CITES,1
16929,16553,CITES,6
16929,16671,CITES,7
15840,13517,CITES,1
15840,13518,CITES,10
15840,14441,CITES,5
15840,15244,CITES,5
15840,15645,CITES,7
15840,15649,CITES,2
1944,526,CITES,6
1944,738,CITES,1
1944,809,CITES,2
1944,1251,CITES,3
1944,1252,CITES,4
1944,1722,CITES,6
1944,1773,CITES,1
1944,1871,CITES,7
1944,13517,CITES,7
1944,13518,CITES,6
1944,14441,CITES,7
1944,15914,CITES,7
1944,16552,CITES,1
1944,16553,CITES,6
1944,16671,CITES,1
1944,17132,CITES,6
1944,17747,CITES,10
1944,17765,CITES,1
1944,17775,CITES,9
1944,17812,CITES,6
15645,6619,CITES,6
15645,11134,CITES,8
15645,13517,CITES,7
15645,13518,CITES,6
15645,14441,CITES,8
15645,14897,CITES,9
15645,15244,CITES,10
385,13517,CITES,4
385,13518,CITES,8
385,14337,CITES,10
385,14441,CITES,4
385,15244,CITES,10
385,15645,CITES,2
385,15649,CITES,10
385,15693,CITES,5
385,15840,CITES,8
385,15914,CITES,5
385,16003,CITES,4
385,16039,CITES,8
385,16552,CITES,3
385,16553,CITES,10
385,16671,CITES,10
385,16887,CITES,1
385,16929,CITES,4
385,17112,CITES,6
385,17132,CITES,3
385,17152,CITES,2
385,17373,CITES,10
385,17420,CITES,7
385,17659,CITES,1
385,17812,CITES,10
385,17830,CITES,2
385,17892,CITES,1
385,18235,CITES,3
41,13517,CITES,8
41,13518,CITES,7
41,14441,CITES,5
41,15244,CITES,8
41,15649,CITES,2
41,15840,CITES,5
41,15914,CITES,3
41,16039,CITES,5
41,16552,CITES,4
41,16671,CITES,3
41,17047,CITES,2
41,17132,CITES,2
41,17152,CITES,2
41,17373,CITES,10
41,17659,CITES,1
41,17747,CITES,3
41,17892,CITES,7
41,17914,CITES,7
16553,13517,CITES,3
16553,13518,CITES,4
16553,14441,CITES,8
16553,15840,CITES,8
16553,15914,CITES,4
16553,16552,CITES,9
15914,13517,CITES,2
15914,13518,CITES,4
15914,14337,CITES,4
15914,14441,CITES,1
15914,15244,CITES,10
15914,15645,CITES,9
15914,15649,CITES,4
15914,15840,CITES,2
17780,13517,CITES,5
17780,13518,CITES,6
17780,14337,CITES,3
17780,14441,CITES,4
17780,15244,CITES,8
17780,15645,CITES,9
17780,15649,CITES,1
17780,15840,CITES,4
17780,15914,CITES,5
17780,16003,CITES,7
17780,16039,CITES,4
17780,16552,CITES,4
17780,16553,CITES,3
17780,16671,CITES,9
17780,16929,CITES,8
17780,17112,CITES,5
17780,17132,CITES,3
17780,17373,CITES,6
17780,17377,CITES,7
17780,17386,CITES,6
17780,17420,CITES,7
17780,17452,CITES,9
17780,17512,CITES,7
17780,17659,CITES,7
2735,236,CITES,9
2735,526,CITES,1
2735,1545,CITES,6
2735,1704,CITES,9
2735,2046,CITES,1
2735,2082,CITES,1
2735,3071,CITES,1
2735,3298,CITES,6
2735,6506,CITES,9
2735,7474,CITES,10
2735,7632,CITES,6
2735,8569,CITES,4
2735,9348,CITES,9
2735,9779,CITES,2
2735,11594,CITES,6
2735,11616,CITES,8
2735,12064,CITES,6
2735,13316,CITES,1
2735,13517,CITES,2
2735,13518,CITES,6
2735,14233,CITES,5
2735,14337,CITES,4
2735,14441,CITES,9
2735,15114,CITES,6
2735,15693,CITES,8
2735,15914,CITES,9
2735,16276,CITES,2
2735,16671,CITES,9
2735,16787,CITES,1
2735,16929,CITES,8
2735,17420,CITES,8
2735,17426,CITES,10
2735,17765,CITES,5
269,41,CITES,10
269,48,CITES,2
269,223,CITES,5
269,13517,CITES,9
269,13518,CITES,9
269,14009,CITES,2
269,14211,CITES,6
269,14337,CITES,2
269,14441,CITES,5
269,14960,CITES,5
269,15244,CITES,7
269,15645,CITES,7
269,15649,CITES,2
269,15693,CITES,10
269,15795,CITES,10
269,15840,CITES,6
269,15914,CITES,5
269,15924,CITES,2
269,16003,CITES,8
269,16039,CITES,2
269,16042,CITES,1
269,16276,CITES,1
269,16324,CITES,7
269,16490,CITES,6
269,16552,CITES,7
269,16553,CITES,3
269,16671,CITES,7
269,16887,CITES,7
269,16895,CITES,7
269,16927,CITES,9
269,16929,CITES,9
269,17112,CITES,6
269,17132,CITES,5
269,17152,CITES,6
269,17363,CITES,6
269,17373,CITES,4
269,17377,CITES,7
269,17386,CITES,4
269,17409,CITES,8
269,17420,CITES,8
269,17422,CITES,7
269,17512,CITES,7
269,17593,CITES,6
269,17659,CITES,10
269,17747,CITES,10
269,17765,CITES,6
269,17775,CITES,10
269,17780,CITES,10
269,17801,CITES,1
269,17812,CITES,3
269,17830,CITES,4
269,17892,CITES,5
269,17910,CITES,5
269,17914,CITES,3
269,17931,CITES,4
269,18235,CITES,9
269,18239,CITES,2
269,18274,CITES,7
269,18298,CITES,3
269,18306,CITES,3
591,17,CITES,7
591,41,CITES,7
591,148,CITES,5
591,269,CITES,9
591,314,CITES,5
591,480,CITES,10
591,536,CITES,2
591,4555,CITES,9
591,4679,CITES,7
591,4685,CITES,2
591,7699,CITES,5
591,9172,CITES,7
591,10150,CITES,3
591,10899,CITES,9
591,12159,CITES,9
591,13517,CITES,4
591,13518,CITES,7
591,14363,CITES,4
591,14441,CITES,6
591,15244,CITES,9
591,15645,CITES,1
591,15649,CITES,6
591,15840,CITES,4
591,15914,CITES,4
591,16039,CITES,2
591,16552,CITES,6
591,16553,CITES,2
591,16671,CITES,4
591,16887,CITES,2
591,17112,CITES,4
591,17132,CITES,6
591,17152,CITES,7
591,17363,CITES,2
591,17386,CITES,2
591,17420,CITES,8
591,17422,CITES,1
591,17659,CITES,3
591,17747,CITES,8
591,17833,CITES,9
591,17892,CITES,5
591,17914,CITES,8
591,18306,CITES,4
3333,446,CITES,5
3333,1021,CITES,5
3333,1879,CITES,8
3333,2275,CITES,10
3333,4998,CITES,4
3333,8397,CITES,8
3333,12383,CITES,3
3333,14623,CITES,3
223,41,CITES,4
223,48,CITES,10
223,148,CITES,2
223,269,CITES,8
223,13517,CITES,7
223,13518,CITES,2
223,14018,CITES,10
223,14441,CITES,7
223,15840,CITES,9
223,15914,CITES,3
223,16003,CITES,3
223,16039,CITES,6
223,16552,CITES,9
223,16553,CITES,9
223,16671,CITES,6
223,17112,CITES,9
223,17132,CITES,5
223,17152,CITES,4
223,17363,CITES,2
223,17373,CITES,4
223,17420,CITES,6
223,17747,CITES,8
223,17765,CITES,5
223,17812,CITES,1
223,17892,CITES,9
223,17914,CITES,8
223,18235,CITES,5
223,18306,CITES,8
1722,41,CITES,5
1722,48,CITES,1
1722,76,CITES,8
1722,148,CITES,4
1722,223,CITES,10
1722,269,CITES,8
1722,314,CITES,3
1722,392,CITES,10
1722,420,CITES,7
1722,526,CITES,2
1722,536,CITES,8
1722,591,CITES,6
1722,646,CITES,7
1722,670,CITES,6
1722,738,CITES,8
1722,741,CITES,8
1722,809,CITES,10
1722,824,CITES,10
1722,842,CITES,1
1722,983,CITES,7
1722,1251,CITES,2
1722,1252,CITES,9
1722,1351,CITES,4
1722,1368,CITES,5
1722,1369,CITES,5
1722,1565,CITES,3
1722,1585,CITES,6
1722,1610,CITES,2
1722,1614,CITES,2
1722,4741,CITES,9
1722,8093,CITES,1
1722,11134,CITES,10
1722,13517,CITES,6
1722,13518,CITES,5
1722,14337,CITES,6
1722,14373,CITES,6
1722,14441,CITES,2
1722,14678,CITES,10
1722,15244,CITES,3
1722,15645,CITES,5
1722,15649,CITES,2
1722,15840,CITES,6
1722,15914,CITES,3
1722,16003,CITES,9
1722,16039,CITES,7
1722,16043,CITES,4
1722,16276,CITES,5
1722,16416,CITES,9
1722,16552,CITES,5
1722,16553,CITES,1
1722,16671,CITES,2
1722,16837,CITES,7
1722,16887,CITES,2
1722,16929,CITES,8
1722,17047,CITES,1
1722,17112,CITES,7
1722,17132,CITES,5
1722,17152,CITES,10
1722,17373,CITES,2
1722,17377,CITES,5
1722,17386,CITES,5
1722,17420,CITES,6
1722,17747,CITES,4
1722,17765,CITES,4
1722,17775,CITES,8
1722,17780,CITES,6
1722,17812,CITES,3
1722,17830,CITES,1
1722,17892,CITES,2
1722,17914,CITES,6
1722,18154,CITES,7
1722,18235,CITES,10
1722,18306,CITES,2
536,41,CITES,5
536,269,CITES,7
536,17892,CITES,2
536,17914,CITES,7
536,18306,CITES,5
17373,4679,CITES,2
17373,13517,CITES,6
17373,13518,CITES,8
17373,14337,CITES,4
17373,14441,CITES,4
17373,15244,CITES,8
17373,15645,CITES,7
17373,15693,CITES,9
17373,15795,CITES,5
17373,15840,CITES,1
17373,15914,CITES,10
17373,16003,CITES,2
17373,16039,CITES,4
17373,16276,CITES,5
17373,16490,CITES,2
17373,16552,CITES,8
17373,16671,CITES,9
17373,16887,CITES,2
17373,16929,CITES,1
17373,17112,CITES,10
17373,17132,CITES,1
17373,17152,CITES,8
738,76,CITES,2
738,420,CITES,10
738,13517,CITES,6
738,13518,CITES,8
738,14441,CITES,2
738,15840,CITES,5
738,15914,CITES,6
738,16671,CITES,2
738,17047,CITES,5
738,17386,CITES,10
738,18235,CITES,6
1440,76,CITES,2
1440,148,CITES,5
1440,385,CITES,10
1440,392,CITES,6
